# sector mappings
title,en,,Consultant Urological Surgeon,Surgeon
title,en,,Consultant Neurosurgeon,Surgeon
# Dentist
title,en,,Dentist,Dentist
title,en,,Dental Nurse,Dentist
title,en,,Dental Surgeon,Dentist
title,en,,Dental Hygienist,Dentist
title,en,,Principal Dentist,Dentist
title,en,Health Care,Dental Technician,Dentist
title,en,,Orthodontic Therapist,Dentist
# Physiotherapist
title,en,,Physiotherapist,Physiotherapist
title,en,,Podiatrist,Physiotherapist
title,en,,Specialist Physiotherapist,Physiotherapist
title,en,,Chartered Physiotherapist,Physiotherapist
title,en,,Physio,Physiotherapist
title,en,,Paediatric Physiotherapist,Physiotherapist
title,en,,Physiotherapy Assistant,Physiotherapist
title,en,Health Care,Osteopath,Physiotherapist
title,en,Health Care,Chiropodist,Physiotherapist
# Occupational Therapist
title,en,,Occupational Therapist,Occupational Therapist
title,en,,Specialist Occupational Therapist,Occupational Therapist
title,en,,OT,Occupational Therapist
title,en,,Paediatric Occupational Therapist,Occupational Therapist
title,en,,Health Advisor,Occupational Therapist
title,en,Health Care,Occupational Health Advisor,Occupational Therapist
# Speech and Language Therapist
title,en,,Speech and Language Therapist,Speech and Language Therapist
title,en,,Specialist Speech and Language Therapist,Speech and Language Therapist
# Care Manager
title,en,,Care Manager,Care Manager
title,en,,Home Manager,Care Manager
title,en,Health Care,full time carer,Care Manager
title,en,,Registered Manager,Care Manager
title,en,,Care Home Manager,Care Manager
title,en,Health Care,social care,Care Manager
title,en,,Registered Care Manager,Care Manager
# Paramedic
title,en,,Ambulance Driver,Paramedic
title,en,,Paramedic,Paramedic
title,en,,Medical Intern,Paramedic
title,en,,Student Paramedic,Paramedic
title,en,,Ambulance Technician,Paramedic
title,en,,Emergency Medical Technician,Paramedic
title,en,,Emergency Care Assistant,Paramedic
title,en,,Ambulance Care Assistant,Paramedic
title,en,,EMT,Paramedic
# Health Care Administrator
title,en,Health Care,Administrator,Health Care Administrator
title,en,,Medical Receptionist,Health Care Administrator
title,en,Health Care,Secretary,Health Care Administrator
title,en,,Medical Administrator,Health Care Administrator
title,en,Health Care,Personal Assistant,Health Care Administrator
title,en,,Ward Clerk,Health Care Administrator
title,en,,Domestic Assistant,Health Care Administrator
title,en,Health Care,PA,Health Care Administrator
title,en,,Dental Receptionist,Health Care Administrator
title,en,Health Care,Clerical Officer,Health Care Administrator
title,en,,Assistant Practice Manager,Health Care Administrator
title,en,Health Care,Admin Assistant,Health Care Administrator
title,en,Health Care,Administration Manager,Health Care Administrator
title,en,,Ward Administrator,Health Care Administrator
title,en,Health Care,Team Administrator,Health Care Administrator
title,en,Health Care,Receptionist/Administrator,Health Care Administrator
title,en,,Medical Secretary,Health Care Administrator
title,en,,Medical PA,Health Care Administrator
title,en,,Clinical Coder,Health Care Administrator
title,en,,PA/Medical Secretary,Health Care Administrator
# Health Service Manager
title,en,Health Care,Service Manager,Health Service Manager
title,en,Health Care,Practice Manager,Health Service Manager
title,en,Health Care,Deputy Manager,Health Service Manager
title,en,,NHS Manager,Health Service Manager
title,en,,Hospital Manager,Health Service Manager
title,en,Health Care,Information Analyst,Health Service Manager
title,en,Health Care,Commissioning Manager,Health Service Manager
title,en,Health Care,Locality Manager,Health Service Manager
# Biomedical Scientist
title,en,,Biomedical Scientist,Biomedical Scientist
title,en,,Specialist Biomedical Scientist,Biomedical Scientist
title,en,,BMS,Biomedical Scientist
# Radiographer
title,en,,Radiographer,Radiographer
title,en,,Consultant Radiologist,Radiographer
title,en,,Sonographer,Radiographer
title,en,,Diagnostic Radiographer,Radiographer
title,en,,MRI Radiographer,Radiographer
title,en,,Radiologist,Radiographer
title,en,,Superintendent Radiographer,Radiographer
title,en,,Therapy Radiographer,Radiographer
# Optician
title,en,,Optometrist,Optician
title,en,Health Care,Dispensing Optician,Optician
title,en,Health Care,Optician,Optician
# Pharmacist
title,en,,Clinical Pharmacist,Pharmacist
title,en,Health Care,Pharmacist,Pharmacist
title,en,Health Care,Pharmacy Technician,Pharmacist
title,en,Health Care,Pharmacy Manager,Pharmacist
title,en,Health Care,Locum Pharmacist,Pharmacist
title,en,Health Care,Pre-registration Pharmacist,Pharmacist
title,en,Health Care,Pharmacy Assistant,Pharmacist
title,en,Health Care,Dispenser,Pharmacist
# Midwife
title,en,,Midwife,Midwife
title,en,,Community Midwife,Midwife
title,en,,Student Midwife,Midwife
